"row","year","plot","Group","yeart0","covert0","nrect1","pptWin1","pptSpr1","pptSum1","pptFall1","pptAnnual1","pptLag1","snow1","FebMarSnow1","TmeanWin1","TmeanSpr1","TmeanSum1","TmeanFall1","TmeanAnnual1","pptApr1","pptMay1","pptJune1","pptWin2","pptSpr2","pptSum2","pptFall2","pptAnnual2","snow2","FebMarSnow2","TmeanWin2","TmeanSpr2","TmeanSum2","TmeanFall2","TmeanAnnual2","pptApr2","pptMay2","pptJune2","recpptApr","recFebMarSnow"
"149","1940",9,2,40,0.001136867,0,97.917,76.2,50.292,42.164,266.573,296.418,97.8408,45.5803,-3.154121864,12.53823178,18.58980486,2.856829948,7.707686181,37.338,8.001,30.861,59.817,117.856,145.161,85.217,408.051,98.0186,9.017,-2.546296296,10.51871764,19.0525687,0.979689367,7.001169853,1.75,1.015,1.875,16.45652632,-27.90941053
"150","1940",23,4,40,0.070938364,0,97.917,76.2,50.292,42.164,266.573,296.418,97.8408,45.5803,-3.154121864,12.53823178,18.58980486,2.856829948,7.707686181,37.338,8.001,30.861,59.817,117.856,145.161,85.217,408.051,98.0186,9.017,-2.546296296,10.51871764,19.0525687,0.979689367,7.001169853,1.75,1.015,1.875,16.45652632,-27.90941053
"151","1940",25,4,40,0.05164554,13,97.917,76.2,50.292,42.164,266.573,296.418,97.8408,45.5803,-3.154121864,12.53823178,18.58980486,2.856829948,7.707686181,37.338,8.001,30.861,59.817,117.856,145.161,85.217,408.051,98.0186,9.017,-2.546296296,10.51871764,19.0525687,0.979689367,7.001169853,1.75,1.015,1.875,16.45652632,-27.90941053
"152","1940",1,1,40,0.164771712,0,97.917,76.2,50.292,42.164,266.573,296.418,97.8408,45.5803,-3.154121864,12.53823178,18.58980486,2.856829948,7.707686181,37.338,8.001,30.861,59.817,117.856,145.161,85.217,408.051,98.0186,9.017,-2.546296296,10.51871764,19.0525687,0.979689367,7.001169853,1.75,1.015,1.875,16.45652632,-27.90941053
"153","1940",3,1,40,0.108082083,0,97.917,76.2,50.292,42.164,266.573,296.418,97.8408,45.5803,-3.154121864,12.53823178,18.58980486,2.856829948,7.707686181,37.338,8.001,30.861,59.817,117.856,145.161,85.217,408.051,98.0186,9.017,-2.546296296,10.51871764,19.0525687,0.979689367,7.001169853,1.75,1.015,1.875,16.45652632,-27.90941053
"154","1940",24,4,40,0.00927384,2,97.917,76.2,50.292,42.164,266.573,296.418,97.8408,45.5803,-3.154121864,12.53823178,18.58980486,2.856829948,7.707686181,37.338,8.001,30.861,59.817,117.856,145.161,85.217,408.051,98.0186,9.017,-2.546296296,10.51871764,19.0525687,0.979689367,7.001169853,1.75,1.015,1.875,16.45652632,-27.90941053
"155","1940",26,4,40,0.130450596,0,97.917,76.2,50.292,42.164,266.573,296.418,97.8408,45.5803,-3.154121864,12.53823178,18.58980486,2.856829948,7.707686181,37.338,8.001,30.861,59.817,117.856,145.161,85.217,408.051,98.0186,9.017,-2.546296296,10.51871764,19.0525687,0.979689367,7.001169853,1.75,1.015,1.875,16.45652632,-27.90941053
"156","1940",2,1,40,0.039334658,0,97.917,76.2,50.292,42.164,266.573,296.418,97.8408,45.5803,-3.154121864,12.53823178,18.58980486,2.856829948,7.707686181,37.338,8.001,30.861,59.817,117.856,145.161,85.217,408.051,98.0186,9.017,-2.546296296,10.51871764,19.0525687,0.979689367,7.001169853,1.75,1.015,1.875,16.45652632,-27.90941053
"157","1940",4,1,40,0.003858554,0,97.917,76.2,50.292,42.164,266.573,296.418,97.8408,45.5803,-3.154121864,12.53823178,18.58980486,2.856829948,7.707686181,37.338,8.001,30.861,59.817,117.856,145.161,85.217,408.051,98.0186,9.017,-2.546296296,10.51871764,19.0525687,0.979689367,7.001169853,1.75,1.015,1.875,16.45652632,-27.90941053
"158","1940",10,2,40,0.046758772,0,97.917,76.2,50.292,42.164,266.573,296.418,97.8408,45.5803,-3.154121864,12.53823178,18.58980486,2.856829948,7.707686181,37.338,8.001,30.861,59.817,117.856,145.161,85.217,408.051,98.0186,9.017,-2.546296296,10.51871764,19.0525687,0.979689367,7.001169853,1.75,1.015,1.875,16.45652632,-27.90941053
"159","1940",20,3,40,0.177061707,4,97.917,76.2,50.292,42.164,266.573,296.418,97.8408,45.5803,-3.154121864,12.53823178,18.58980486,2.856829948,7.707686181,37.338,8.001,30.861,59.817,117.856,145.161,85.217,408.051,98.0186,9.017,-2.546296296,10.51871764,19.0525687,0.979689367,7.001169853,1.75,1.015,1.875,16.45652632,-27.90941053
"160","1940",21,3,40,0.170969645,6,97.917,76.2,50.292,42.164,266.573,296.418,97.8408,45.5803,-3.154121864,12.53823178,18.58980486,2.856829948,7.707686181,37.338,8.001,30.861,59.817,117.856,145.161,85.217,408.051,98.0186,9.017,-2.546296296,10.51871764,19.0525687,0.979689367,7.001169853,1.75,1.015,1.875,16.45652632,-27.90941053
"161","1940",19,3,40,0.01740389,5,97.917,76.2,50.292,42.164,266.573,296.418,97.8408,45.5803,-3.154121864,12.53823178,18.58980486,2.856829948,7.707686181,37.338,8.001,30.861,59.817,117.856,145.161,85.217,408.051,98.0186,9.017,-2.546296296,10.51871764,19.0525687,0.979689367,7.001169853,1.75,1.015,1.875,16.45652632,-27.90941053
"162","1940",5,1,40,0.050024969,1,97.917,76.2,50.292,42.164,266.573,296.418,97.8408,45.5803,-3.154121864,12.53823178,18.58980486,2.856829948,7.707686181,37.338,8.001,30.861,59.817,117.856,145.161,85.217,408.051,98.0186,9.017,-2.546296296,10.51871764,19.0525687,0.979689367,7.001169853,1.75,1.015,1.875,16.45652632,-27.90941053
"163","1941",6,1,41,0.020914288,1,59.817,117.856,145.161,85.217,408.051,266.573,98.0186,9.017,-2.546296296,10.51871764,19.0525687,0.979689367,7.001169853,44.45,25.781,47.625,63.754,95.758,92.71,77.216,329.438,99.8093,37.2237,-6.508363202,9.624850657,16.28773397,1.317005177,5.180306651,0.825,1.995,0.95,23.56852632,0.297289474
"164","1941",7,2,41,0.185209965,2,59.817,117.856,145.161,85.217,408.051,266.573,98.0186,9.017,-2.546296296,10.51871764,19.0525687,0.979689367,7.001169853,44.45,25.781,47.625,63.754,95.758,92.71,77.216,329.438,99.8093,37.2237,-6.508363202,9.624850657,16.28773397,1.317005177,5.180306651,0.825,1.995,0.95,23.56852632,0.297289474
"165","1941",22,3,41,0.247124511,0,59.817,117.856,145.161,85.217,408.051,266.573,98.0186,9.017,-2.546296296,10.51871764,19.0525687,0.979689367,7.001169853,44.45,25.781,47.625,63.754,95.758,92.71,77.216,329.438,99.8093,37.2237,-6.508363202,9.624850657,16.28773397,1.317005177,5.180306651,0.825,1.995,0.95,23.56852632,0.297289474
"166","1941",1,1,41,0.179711543,0,59.817,117.856,145.161,85.217,408.051,266.573,98.0186,9.017,-2.546296296,10.51871764,19.0525687,0.979689367,7.001169853,44.45,25.781,47.625,63.754,95.758,92.71,77.216,329.438,99.8093,37.2237,-6.508363202,9.624850657,16.28773397,1.317005177,5.180306651,0.825,1.995,0.95,23.56852632,0.297289474
"167","1941",8,2,41,0.114176103,42,59.817,117.856,145.161,85.217,408.051,266.573,98.0186,9.017,-2.546296296,10.51871764,19.0525687,0.979689367,7.001169853,44.45,25.781,47.625,63.754,95.758,92.71,77.216,329.438,99.8093,37.2237,-6.508363202,9.624850657,16.28773397,1.317005177,5.180306651,0.825,1.995,0.95,23.56852632,0.297289474
"168","1941",23,4,41,0.080447566,15,59.817,117.856,145.161,85.217,408.051,266.573,98.0186,9.017,-2.546296296,10.51871764,19.0525687,0.979689367,7.001169853,44.45,25.781,47.625,63.754,95.758,92.71,77.216,329.438,99.8093,37.2237,-6.508363202,9.624850657,16.28773397,1.317005177,5.180306651,0.825,1.995,0.95,23.56852632,0.297289474
"169","1941",24,4,41,0.01831356,4,59.817,117.856,145.161,85.217,408.051,266.573,98.0186,9.017,-2.546296296,10.51871764,19.0525687,0.979689367,7.001169853,44.45,25.781,47.625,63.754,95.758,92.71,77.216,329.438,99.8093,37.2237,-6.508363202,9.624850657,16.28773397,1.317005177,5.180306651,0.825,1.995,0.95,23.56852632,0.297289474
"170","1941",3,1,41,0.130974036,1,59.817,117.856,145.161,85.217,408.051,266.573,98.0186,9.017,-2.546296296,10.51871764,19.0525687,0.979689367,7.001169853,44.45,25.781,47.625,63.754,95.758,92.71,77.216,329.438,99.8093,37.2237,-6.508363202,9.624850657,16.28773397,1.317005177,5.180306651,0.825,1.995,0.95,23.56852632,0.297289474
"171","1941",2,1,41,0.03419303,1,59.817,117.856,145.161,85.217,408.051,266.573,98.0186,9.017,-2.546296296,10.51871764,19.0525687,0.979689367,7.001169853,44.45,25.781,47.625,63.754,95.758,92.71,77.216,329.438,99.8093,37.2237,-6.508363202,9.624850657,16.28773397,1.317005177,5.180306651,0.825,1.995,0.95,23.56852632,0.297289474
"172","1941",9,2,41,0.000764035,71,59.817,117.856,145.161,85.217,408.051,266.573,98.0186,9.017,-2.546296296,10.51871764,19.0525687,0.979689367,7.001169853,44.45,25.781,47.625,63.754,95.758,92.71,77.216,329.438,99.8093,37.2237,-6.508363202,9.624850657,16.28773397,1.317005177,5.180306651,0.825,1.995,0.95,23.56852632,0.297289474
"173","1941",26,4,41,0.15902834,30,59.817,117.856,145.161,85.217,408.051,266.573,98.0186,9.017,-2.546296296,10.51871764,19.0525687,0.979689367,7.001169853,44.45,25.781,47.625,63.754,95.758,92.71,77.216,329.438,99.8093,37.2237,-6.508363202,9.624850657,16.28773397,1.317005177,5.180306651,0.825,1.995,0.95,23.56852632,0.297289474
"174","1941",21,3,41,0.187155777,1,59.817,117.856,145.161,85.217,408.051,266.573,98.0186,9.017,-2.546296296,10.51871764,19.0525687,0.979689367,7.001169853,44.45,25.781,47.625,63.754,95.758,92.71,77.216,329.438,99.8093,37.2237,-6.508363202,9.624850657,16.28773397,1.317005177,5.180306651,0.825,1.995,0.95,23.56852632,0.297289474
"175","1941",10,2,41,0.058110828,6,59.817,117.856,145.161,85.217,408.051,266.573,98.0186,9.017,-2.546296296,10.51871764,19.0525687,0.979689367,7.001169853,44.45,25.781,47.625,63.754,95.758,92.71,77.216,329.438,99.8093,37.2237,-6.508363202,9.624850657,16.28773397,1.317005177,5.180306651,0.825,1.995,0.95,23.56852632,0.297289474
"176","1941",25,4,41,0.071151451,3,59.817,117.856,145.161,85.217,408.051,266.573,98.0186,9.017,-2.546296296,10.51871764,19.0525687,0.979689367,7.001169853,44.45,25.781,47.625,63.754,95.758,92.71,77.216,329.438,99.8093,37.2237,-6.508363202,9.624850657,16.28773397,1.317005177,5.180306651,0.825,1.995,0.95,23.56852632,0.297289474
"177","1941",4,1,41,0.002789032,1,59.817,117.856,145.161,85.217,408.051,266.573,98.0186,9.017,-2.546296296,10.51871764,19.0525687,0.979689367,7.001169853,44.45,25.781,47.625,63.754,95.758,92.71,77.216,329.438,99.8093,37.2237,-6.508363202,9.624850657,16.28773397,1.317005177,5.180306651,0.825,1.995,0.95,23.56852632,0.297289474
"178","1941",19,3,41,0.02947591,2,59.817,117.856,145.161,85.217,408.051,266.573,98.0186,9.017,-2.546296296,10.51871764,19.0525687,0.979689367,7.001169853,44.45,25.781,47.625,63.754,95.758,92.71,77.216,329.438,99.8093,37.2237,-6.508363202,9.624850657,16.28773397,1.317005177,5.180306651,0.825,1.995,0.95,23.56852632,0.297289474
"179","1941",5,1,41,0.055489706,4,59.817,117.856,145.161,85.217,408.051,266.573,98.0186,9.017,-2.546296296,10.51871764,19.0525687,0.979689367,7.001169853,44.45,25.781,47.625,63.754,95.758,92.71,77.216,329.438,99.8093,37.2237,-6.508363202,9.624850657,16.28773397,1.317005177,5.180306651,0.825,1.995,0.95,23.56852632,0.297289474
"180","1941",20,3,41,0.234307577,2,59.817,117.856,145.161,85.217,408.051,266.573,98.0186,9.017,-2.546296296,10.51871764,19.0525687,0.979689367,7.001169853,44.45,25.781,47.625,63.754,95.758,92.71,77.216,329.438,99.8093,37.2237,-6.508363202,9.624850657,16.28773397,1.317005177,5.180306651,0.825,1.995,0.95,23.56852632,0.297289474
"181","1945",22,3,45,0.269009117,0,64.008,163.195,35.179,76.327,338.709,421.386,91.7067,53.0987,-5,8.322978893,16.92074871,0.589008363,5.208183992,10.922,66.04,86.233,75.692,83.312,127.635,50.8,337.439,131.3942,64.5795,-5.508405871,11.44603744,17.19255277,-0.094185583,5.758999689,0.155,2.225,0.9,-9.959473684,27.65308947
"182","1945",3,1,45,0.150008793,0,64.008,163.195,35.179,76.327,338.709,421.386,91.7067,53.0987,-5,8.322978893,16.92074871,0.589008363,5.208183992,10.922,66.04,86.233,75.692,83.312,127.635,50.8,337.439,131.3942,64.5795,-5.508405871,11.44603744,17.19255277,-0.094185583,5.758999689,0.155,2.225,0.9,-9.959473684,27.65308947
"183","1945",9,2,45,5e-05,0,64.008,163.195,35.179,76.327,338.709,421.386,91.7067,53.0987,-5,8.322978893,16.92074871,0.589008363,5.208183992,10.922,66.04,86.233,75.692,83.312,127.635,50.8,337.439,131.3942,64.5795,-5.508405871,11.44603744,17.19255277,-0.094185583,5.758999689,0.155,2.225,0.9,-9.959473684,27.65308947
"184","1945",23,4,45,0.140404609,1,64.008,163.195,35.179,76.327,338.709,421.386,91.7067,53.0987,-5,8.322978893,16.92074871,0.589008363,5.208183992,10.922,66.04,86.233,75.692,83.312,127.635,50.8,337.439,131.3942,64.5795,-5.508405871,11.44603744,17.19255277,-0.094185583,5.758999689,0.155,2.225,0.9,-9.959473684,27.65308947
"185","1945",10,2,45,0.148227524,0,64.008,163.195,35.179,76.327,338.709,421.386,91.7067,53.0987,-5,8.322978893,16.92074871,0.589008363,5.208183992,10.922,66.04,86.233,75.692,83.312,127.635,50.8,337.439,131.3942,64.5795,-5.508405871,11.44603744,17.19255277,-0.094185583,5.758999689,0.155,2.225,0.9,-9.959473684,27.65308947
"186","1945",24,4,45,0.038341407,0,64.008,163.195,35.179,76.327,338.709,421.386,91.7067,53.0987,-5,8.322978893,16.92074871,0.589008363,5.208183992,10.922,66.04,86.233,75.692,83.312,127.635,50.8,337.439,131.3942,64.5795,-5.508405871,11.44603744,17.19255277,-0.094185583,5.758999689,0.155,2.225,0.9,-9.959473684,27.65308947
"187","1945",2,1,45,0.07225702,1,64.008,163.195,35.179,76.327,338.709,421.386,91.7067,53.0987,-5,8.322978893,16.92074871,0.589008363,5.208183992,10.922,66.04,86.233,75.692,83.312,127.635,50.8,337.439,131.3942,64.5795,-5.508405871,11.44603744,17.19255277,-0.094185583,5.758999689,0.155,2.225,0.9,-9.959473684,27.65308947
"188","1945",21,3,45,0.234137367,0,64.008,163.195,35.179,76.327,338.709,421.386,91.7067,53.0987,-5,8.322978893,16.92074871,0.589008363,5.208183992,10.922,66.04,86.233,75.692,83.312,127.635,50.8,337.439,131.3942,64.5795,-5.508405871,11.44603744,17.19255277,-0.094185583,5.758999689,0.155,2.225,0.9,-9.959473684,27.65308947
"189","1945",19,3,45,0.090848155,4,64.008,163.195,35.179,76.327,338.709,421.386,91.7067,53.0987,-5,8.322978893,16.92074871,0.589008363,5.208183992,10.922,66.04,86.233,75.692,83.312,127.635,50.8,337.439,131.3942,64.5795,-5.508405871,11.44603744,17.19255277,-0.094185583,5.758999689,0.155,2.225,0.9,-9.959473684,27.65308947
"190","1945",25,4,45,0.085626955,2,64.008,163.195,35.179,76.327,338.709,421.386,91.7067,53.0987,-5,8.322978893,16.92074871,0.589008363,5.208183992,10.922,66.04,86.233,75.692,83.312,127.635,50.8,337.439,131.3942,64.5795,-5.508405871,11.44603744,17.19255277,-0.094185583,5.758999689,0.155,2.225,0.9,-9.959473684,27.65308947
"191","1945",4,1,45,0.002371052,0,64.008,163.195,35.179,76.327,338.709,421.386,91.7067,53.0987,-5,8.322978893,16.92074871,0.589008363,5.208183992,10.922,66.04,86.233,75.692,83.312,127.635,50.8,337.439,131.3942,64.5795,-5.508405871,11.44603744,17.19255277,-0.094185583,5.758999689,0.155,2.225,0.9,-9.959473684,27.65308947
"192","1945",7,2,45,0.389000046,0,64.008,163.195,35.179,76.327,338.709,421.386,91.7067,53.0987,-5,8.322978893,16.92074871,0.589008363,5.208183992,10.922,66.04,86.233,75.692,83.312,127.635,50.8,337.439,131.3942,64.5795,-5.508405871,11.44603744,17.19255277,-0.094185583,5.758999689,0.155,2.225,0.9,-9.959473684,27.65308947
"193","1945",6,1,45,0.068821089,1,64.008,163.195,35.179,76.327,338.709,421.386,91.7067,53.0987,-5,8.322978893,16.92074871,0.589008363,5.208183992,10.922,66.04,86.233,75.692,83.312,127.635,50.8,337.439,131.3942,64.5795,-5.508405871,11.44603744,17.19255277,-0.094185583,5.758999689,0.155,2.225,0.9,-9.959473684,27.65308947
"194","1945",26,4,45,0.244152131,0,64.008,163.195,35.179,76.327,338.709,421.386,91.7067,53.0987,-5,8.322978893,16.92074871,0.589008363,5.208183992,10.922,66.04,86.233,75.692,83.312,127.635,50.8,337.439,131.3942,64.5795,-5.508405871,11.44603744,17.19255277,-0.094185583,5.758999689,0.155,2.225,0.9,-9.959473684,27.65308947
"195","1945",5,1,45,0.122262215,0,64.008,163.195,35.179,76.327,338.709,421.386,91.7067,53.0987,-5,8.322978893,16.92074871,0.589008363,5.208183992,10.922,66.04,86.233,75.692,83.312,127.635,50.8,337.439,131.3942,64.5795,-5.508405871,11.44603744,17.19255277,-0.094185583,5.758999689,0.155,2.225,0.9,-9.959473684,27.65308947
"196","1945",8,2,45,0.179151153,2,64.008,163.195,35.179,76.327,338.709,421.386,91.7067,53.0987,-5,8.322978893,16.92074871,0.589008363,5.208183992,10.922,66.04,86.233,75.692,83.312,127.635,50.8,337.439,131.3942,64.5795,-5.508405871,11.44603744,17.19255277,-0.094185583,5.758999689,0.155,2.225,0.9,-9.959473684,27.65308947
"197","1945",1,1,45,0.198008935,0,64.008,163.195,35.179,76.327,338.709,421.386,91.7067,53.0987,-5,8.322978893,16.92074871,0.589008363,5.208183992,10.922,66.04,86.233,75.692,83.312,127.635,50.8,337.439,131.3942,64.5795,-5.508405871,11.44603744,17.19255277,-0.094185583,5.758999689,0.155,2.225,0.9,-9.959473684,27.65308947
"198","1945",20,3,45,0.180727283,1,64.008,163.195,35.179,76.327,338.709,421.386,91.7067,53.0987,-5,8.322978893,16.92074871,0.589008363,5.208183992,10.922,66.04,86.233,75.692,83.312,127.635,50.8,337.439,131.3942,64.5795,-5.508405871,11.44603744,17.19255277,-0.094185583,5.758999689,0.155,2.225,0.9,-9.959473684,27.65308947
"199","1946",25,4,46,0.033842276,0,75.692,83.312,127.635,50.8,337.439,338.709,131.3942,64.5795,-5.508405871,11.44603744,17.19255277,-0.094185583,5.758999689,3.937,56.515,22.86,22.606,116.459,29.972,116.967,286.004,73.1901,24.13,-3.757040451,10.54540024,18.71684588,0.095778574,6.400246061,1.18,1.09,2.315,-16.94447368,-12.79641053
"200","1946",24,4,46,0.042299673,0,75.692,83.312,127.635,50.8,337.439,338.709,131.3942,64.5795,-5.508405871,11.44603744,17.19255277,-0.094185583,5.758999689,3.937,56.515,22.86,22.606,116.459,29.972,116.967,286.004,73.1901,24.13,-3.757040451,10.54540024,18.71684588,0.095778574,6.400246061,1.18,1.09,2.315,-16.94447368,-12.79641053
"201","1946",9,2,46,0,0,75.692,83.312,127.635,50.8,337.439,338.709,131.3942,64.5795,-5.508405871,11.44603744,17.19255277,-0.094185583,5.758999689,3.937,56.515,22.86,22.606,116.459,29.972,116.967,286.004,73.1901,24.13,-3.757040451,10.54540024,18.71684588,0.095778574,6.400246061,1.18,1.09,2.315,-16.94447368,-12.79641053
"202","1946",2,1,46,0.045111877,0,75.692,83.312,127.635,50.8,337.439,338.709,131.3942,64.5795,-5.508405871,11.44603744,17.19255277,-0.094185583,5.758999689,3.937,56.515,22.86,22.606,116.459,29.972,116.967,286.004,73.1901,24.13,-3.757040451,10.54540024,18.71684588,0.095778574,6.400246061,1.18,1.09,2.315,-16.94447368,-12.79641053
"203","1946",21,3,46,0.18072788,0,75.692,83.312,127.635,50.8,337.439,338.709,131.3942,64.5795,-5.508405871,11.44603744,17.19255277,-0.094185583,5.758999689,3.937,56.515,22.86,22.606,116.459,29.972,116.967,286.004,73.1901,24.13,-3.757040451,10.54540024,18.71684588,0.095778574,6.400246061,1.18,1.09,2.315,-16.94447368,-12.79641053
"204","1946",6,1,46,0.054624559,0,75.692,83.312,127.635,50.8,337.439,338.709,131.3942,64.5795,-5.508405871,11.44603744,17.19255277,-0.094185583,5.758999689,3.937,56.515,22.86,22.606,116.459,29.972,116.967,286.004,73.1901,24.13,-3.757040451,10.54540024,18.71684588,0.095778574,6.400246061,1.18,1.09,2.315,-16.94447368,-12.79641053
"205","1946",10,2,46,0,0,75.692,83.312,127.635,50.8,337.439,338.709,131.3942,64.5795,-5.508405871,11.44603744,17.19255277,-0.094185583,5.758999689,3.937,56.515,22.86,22.606,116.459,29.972,116.967,286.004,73.1901,24.13,-3.757040451,10.54540024,18.71684588,0.095778574,6.400246061,1.18,1.09,2.315,-16.94447368,-12.79641053
"206","1946",22,3,46,0.235066858,0,75.692,83.312,127.635,50.8,337.439,338.709,131.3942,64.5795,-5.508405871,11.44603744,17.19255277,-0.094185583,5.758999689,3.937,56.515,22.86,22.606,116.459,29.972,116.967,286.004,73.1901,24.13,-3.757040451,10.54540024,18.71684588,0.095778574,6.400246061,1.18,1.09,2.315,-16.94447368,-12.79641053
"207","1946",7,2,46,0,0,75.692,83.312,127.635,50.8,337.439,338.709,131.3942,64.5795,-5.508405871,11.44603744,17.19255277,-0.094185583,5.758999689,3.937,56.515,22.86,22.606,116.459,29.972,116.967,286.004,73.1901,24.13,-3.757040451,10.54540024,18.71684588,0.095778574,6.400246061,1.18,1.09,2.315,-16.94447368,-12.79641053
"208","1946",26,4,46,0.226952548,0,75.692,83.312,127.635,50.8,337.439,338.709,131.3942,64.5795,-5.508405871,11.44603744,17.19255277,-0.094185583,5.758999689,3.937,56.515,22.86,22.606,116.459,29.972,116.967,286.004,73.1901,24.13,-3.757040451,10.54540024,18.71684588,0.095778574,6.400246061,1.18,1.09,2.315,-16.94447368,-12.79641053
"209","1946",19,3,46,0.063934482,0,75.692,83.312,127.635,50.8,337.439,338.709,131.3942,64.5795,-5.508405871,11.44603744,17.19255277,-0.094185583,5.758999689,3.937,56.515,22.86,22.606,116.459,29.972,116.967,286.004,73.1901,24.13,-3.757040451,10.54540024,18.71684588,0.095778574,6.400246061,1.18,1.09,2.315,-16.94447368,-12.79641053
"210","1946",23,4,46,0.09322135,0,75.692,83.312,127.635,50.8,337.439,338.709,131.3942,64.5795,-5.508405871,11.44603744,17.19255277,-0.094185583,5.758999689,3.937,56.515,22.86,22.606,116.459,29.972,116.967,286.004,73.1901,24.13,-3.757040451,10.54540024,18.71684588,0.095778574,6.400246061,1.18,1.09,2.315,-16.94447368,-12.79641053
"211","1946",8,2,46,0.098037425,0,75.692,83.312,127.635,50.8,337.439,338.709,131.3942,64.5795,-5.508405871,11.44603744,17.19255277,-0.094185583,5.758999689,3.937,56.515,22.86,22.606,116.459,29.972,116.967,286.004,73.1901,24.13,-3.757040451,10.54540024,18.71684588,0.095778574,6.400246061,1.18,1.09,2.315,-16.94447368,-12.79641053
"212","1946",1,1,46,0.123623136,0,75.692,83.312,127.635,50.8,337.439,338.709,131.3942,64.5795,-5.508405871,11.44603744,17.19255277,-0.094185583,5.758999689,3.937,56.515,22.86,22.606,116.459,29.972,116.967,286.004,73.1901,24.13,-3.757040451,10.54540024,18.71684588,0.095778574,6.400246061,1.18,1.09,2.315,-16.94447368,-12.79641053
"213","1946",20,3,46,0.110285216,0,75.692,83.312,127.635,50.8,337.439,338.709,131.3942,64.5795,-5.508405871,11.44603744,17.19255277,-0.094185583,5.758999689,3.937,56.515,22.86,22.606,116.459,29.972,116.967,286.004,73.1901,24.13,-3.757040451,10.54540024,18.71684588,0.095778574,6.400246061,1.18,1.09,2.315,-16.94447368,-12.79641053
"214","1946",5,1,46,0.098587241,0,75.692,83.312,127.635,50.8,337.439,338.709,131.3942,64.5795,-5.508405871,11.44603744,17.19255277,-0.094185583,5.758999689,3.937,56.515,22.86,22.606,116.459,29.972,116.967,286.004,73.1901,24.13,-3.757040451,10.54540024,18.71684588,0.095778574,6.400246061,1.18,1.09,2.315,-16.94447368,-12.79641053
"215","1946",3,1,46,0.101996507,0,75.692,83.312,127.635,50.8,337.439,338.709,131.3942,64.5795,-5.508405871,11.44603744,17.19255277,-0.094185583,5.758999689,3.937,56.515,22.86,22.606,116.459,29.972,116.967,286.004,73.1901,24.13,-3.757040451,10.54540024,18.71684588,0.095778574,6.400246061,1.18,1.09,2.315,-16.94447368,-12.79641053
"216","1946",4,1,46,0.000290007,0,75.692,83.312,127.635,50.8,337.439,338.709,131.3942,64.5795,-5.508405871,11.44603744,17.19255277,-0.094185583,5.758999689,3.937,56.515,22.86,22.606,116.459,29.972,116.967,286.004,73.1901,24.13,-3.757040451,10.54540024,18.71684588,0.095778574,6.400246061,1.18,1.09,2.315,-16.94447368,-12.79641053
"217","1949",2,1,49,0.026947614,1,54.864,129.413,50.419,47.498,282.194,291.719,170.9928,60.9854,-7.293693463,12.17104739,18.29245115,-1.274591796,5.47380332,9.398,75.438,44.577,73.914,81.661,42.164,69.342,267.081,135.1153,52.3875,-5.950887523,9.511748307,19.23556352,0.252887296,5.7623279,0.555,0.56,2.1,-11.48347368,15.46108947
"218","1949",22,3,49,0.195168856,2,54.864,129.413,50.419,47.498,282.194,291.719,170.9928,60.9854,-7.293693463,12.17104739,18.29245115,-1.274591796,5.47380332,9.398,75.438,44.577,73.914,81.661,42.164,69.342,267.081,135.1153,52.3875,-5.950887523,9.511748307,19.23556352,0.252887296,5.7623279,0.555,0.56,2.1,-11.48347368,15.46108947
"219","1949",21,3,49,0.026663939,1,54.864,129.413,50.419,47.498,282.194,291.719,170.9928,60.9854,-7.293693463,12.17104739,18.29245115,-1.274591796,5.47380332,9.398,75.438,44.577,73.914,81.661,42.164,69.342,267.081,135.1153,52.3875,-5.950887523,9.511748307,19.23556352,0.252887296,5.7623279,0.555,0.56,2.1,-11.48347368,15.46108947
"220","1949",3,1,49,0.0568945,2,54.864,129.413,50.419,47.498,282.194,291.719,170.9928,60.9854,-7.293693463,12.17104739,18.29245115,-1.274591796,5.47380332,9.398,75.438,44.577,73.914,81.661,42.164,69.342,267.081,135.1153,52.3875,-5.950887523,9.511748307,19.23556352,0.252887296,5.7623279,0.555,0.56,2.1,-11.48347368,15.46108947
"221","1949",23,4,49,0.07815133,0,54.864,129.413,50.419,47.498,282.194,291.719,170.9928,60.9854,-7.293693463,12.17104739,18.29245115,-1.274591796,5.47380332,9.398,75.438,44.577,73.914,81.661,42.164,69.342,267.081,135.1153,52.3875,-5.950887523,9.511748307,19.23556352,0.252887296,5.7623279,0.555,0.56,2.1,-11.48347368,15.46108947
"222","1949",7,2,49,0,0,54.864,129.413,50.419,47.498,282.194,291.719,170.9928,60.9854,-7.293693463,12.17104739,18.29245115,-1.274591796,5.47380332,9.398,75.438,44.577,73.914,81.661,42.164,69.342,267.081,135.1153,52.3875,-5.950887523,9.511748307,19.23556352,0.252887296,5.7623279,0.555,0.56,2.1,-11.48347368,15.46108947
"223","1949",24,4,49,0.019025596,0,54.864,129.413,50.419,47.498,282.194,291.719,170.9928,60.9854,-7.293693463,12.17104739,18.29245115,-1.274591796,5.47380332,9.398,75.438,44.577,73.914,81.661,42.164,69.342,267.081,135.1153,52.3875,-5.950887523,9.511748307,19.23556352,0.252887296,5.7623279,0.555,0.56,2.1,-11.48347368,15.46108947
